,day,person_id,planned_hours,store_id,in_alternate_workplace,absence_type,was_absent,worked_hours
1500,2023-12-27,872680,5.5,,False,Enfermedad común,True,0.0
1601,2023-12-27,989388,6.5,,False,,False,6.5
1657,2023-12-27,999012,7.5,,False,,False,7.5
1878,2023-12-27,1252106,4.0,,False,,False,4.0
1935,2023-12-27,1305177,7.5,,False,,False,7.5
1984,2023-12-27,1305178,5.0,,False,,False,5.0
2050,2023-12-27,1397361,8.0,,False,,False,8.0
2089,2023-12-27,1403169,5.0,,False,,False,5.0
2178,2023-12-27,1529075,8.5,,False,,False,8.5
31,2023-12-28,665917,7.5,1.0,True,,False,7.5
298,2023-12-28,665934,5.0,,False,,False,5.0
408,2023-12-28,665936,6.5,,False,,False,6.5
466,2023-12-28,665938,4.0,,False,,False,4.0
524,2023-12-28,665941,7.5,,False,,False,7.5
581,2023-12-28,665944,7.5,,False,,False,7.5
619,2023-12-28,665948,7.5,,False,,False,7.5
736,2023-12-28,665952,6.5,,False,,False,6.5
843,2023-12-28,665954,5.5,,False,,False,5.5
1131,2023-12-28,665978,5.0,,False,,False,5.0
1183,2023-12-28,665979,7.5,,False,,False,7.5
1283,2023-12-28,665986,5.5,,False,,False,5.5
1501,2023-12-28,872680,5.0,,False,Enfermedad común,True,0.0
1602,2023-12-28,989388,6.5,,False,,False,6.5
1772,2023-12-28,1201829,7.5,2.0,True,,False,7.5
1828,2023-12-28,1211253,7.0,,False,,False,7.0
1936,2023-12-28,1305177,7.5,,False,,False,7.5
1985,2023-12-28,1305178,5.0,,False,,False,5.0
2051,2023-12-28,1397361,7.5,,False,,False,7.5
2090,2023-12-28,1403169,4.0,,False,,False,4.0
2156,2023-12-28,1422334,7.5,2.0,True,,False,7.5
2179,2023-12-28,1529075,8.0,,False,,False,8.0
32,2023-12-29,665917,7.5,1.0,True,,False,7.5
146,2023-12-29,665923,4.0,,False,,False,4.0
243,2023-12-29,665928,5.0,,False,,False,5.0
346,2023-12-29,665935,8.0,,False,,False,8.0
467,2023-12-29,665938,4.5,,False,,False,4.5
677,2023-12-29,665950,5.0,,False,,False,5.0
788,2023-12-29,665953,7.5,,False,,False,7.5
844,2023-12-29,665954,7.5,,False,,False,7.5
974,2023-12-29,665959,7.5,,False,,False,7.5
1080,2023-12-29,665971,5.0,,False,,False,5.0
1184,2023-12-29,665979,6.5,,False,,False,6.5
1284,2023-12-29,665986,8.0,,False,,False,8.0
1393,2023-12-29,665989,4.0,,False,,False,4.0
1459,2023-12-29,666001,6.5,,False,,False,6.5
1502,2023-12-29,872680,6.5,,False,Enfermedad común,True,0.0
1535,2023-12-29,876837,6.5,,False,,False,6.5
1773,2023-12-29,1201829,7.5,2.0,True,,False,7.5
1829,2023-12-29,1211253,7.5,,False,,False,7.5
1879,2023-12-29,1252106,4.0,,False,,False,4.0
2052,2023-12-29,1397361,7.5,,False,,False,7.5
2091,2023-12-29,1403169,5.5,,False,,False,5.5
2236,2023-12-29,1661019,5.0,,False,,False,5.0
2264,2023-12-29,1662112,4.5,1.0,True,,False,4.5
33,2023-12-30,665917,7.5,1.0,True,Licencia sin sueldo,True,0.0
147,2023-12-30,665923,7.5,,False,,False,7.5
244,2023-12-30,665928,7.5,,False,,False,7.5
299,2023-12-30,665934,5.0,,False,,False,5.0
347,2023-12-30,665935,7.5,,False,,False,7.5
409,2023-12-30,665936,5.5,,False,,False,5.5
468,2023-12-30,665938,4.5,,False,,False,4.5
525,2023-12-30,665941,6.0,,False,,False,6.0
582,2023-12-30,665944,4.5,,False,,False,4.5
620,2023-12-30,665948,5.5,,False,,False,5.5
678,2023-12-30,665950,4.0,,False,,False,4.0
737,2023-12-30,665952,6.0,,False,,False,6.0
789,2023-12-30,665953,7.5,,False,,False,7.5
845,2023-12-30,665954,8.0,,False,,False,8.0
975,2023-12-30,665959,7.5,,False,,False,7.5
1081,2023-12-30,665971,6.0,,False,,False,6.0
1132,2023-12-30,665978,5.0,,False,,False,5.0
1185,2023-12-30,665979,6.5,,False,,False,6.5
1394,2023-12-30,665989,6.0,,False,,False,6.0
1460,2023-12-30,666001,5.5,,False,,False,5.5
1536,2023-12-30,876837,5.0,,False,,False,5.0
1603,2023-12-30,989388,8.0,,False,,False,8.0
1658,2023-12-30,999012,5.0,,False,,False,5.0
1774,2023-12-30,1201829,8.0,2.0,True,,False,8.0
1830,2023-12-30,1211253,4.0,,False,,False,4.0
1880,2023-12-30,1252106,4.5,,False,,False,4.5
1937,2023-12-30,1305177,8.0,,False,,False,8.0
1986,2023-12-30,1305178,6.0,,False,,False,6.0
2053,2023-12-30,1397361,7.5,,False,,False,7.5
2237,2023-12-30,1661019,8.0,,False,,False,8.0
2265,2023-12-30,1662112,8.5,1.0,True,,False,8.5
148,2023-12-31,665923,6.0,,False,,False,6.0
245,2023-12-31,665928,6.0,,False,,False,6.0
300,2023-12-31,665934,4.0,,False,,False,4.0
348,2023-12-31,665935,6.0,,False,,False,6.0
410,2023-12-31,665936,7.5,,False,,False,7.5
583,2023-12-31,665944,4.0,,False,,False,4.0
790,2023-12-31,665953,4.0,,False,,False,4.0
846,2023-12-31,665954,6.0,,False,,False,6.0
1035,2023-12-31,665965,8.0,,False,,False,8.0
1133,2023-12-31,665978,6.0,,False,,False,6.0
1186,2023-12-31,665979,5.0,,False,,False,5.0
1461,2023-12-31,666001,7.0,,False,,False,7.0
1604,2023-12-31,989388,6.0,,False,,False,6.0
1659,2023-12-31,999012,7.5,,False,,False,7.5
1775,2023-12-31,1201829,7.0,,False,,False,7.0
1831,2023-12-31,1211253,4.0,,False,,False,4.0
1881,2023-12-31,1252106,4.5,,False,,False,4.5
1987,2023-12-31,1305178,6.0,,False,,False,6.0
2054,2023-12-31,1397361,8.0,,False,,False,8.0
34,2024-01-02,665917,7.5,1.0,True,,False,7.5
90,2024-01-02,665922,6.5,,False,,False,6.5
149,2024-01-02,665923,8.0,,False,,False,8.0
196,2024-01-02,665926,5.0,,False,,False,5.0
246,2024-01-02,665928,5.0,,False,,False,5.0
301,2024-01-02,665934,5.0,,False,,False,5.0
349,2024-01-02,665935,8.0,,False,,False,8.0
411,2024-01-02,665936,8.0,,False,,False,8.0
469,2024-01-02,665938,7.5,,False,,False,7.5
526,2024-01-02,665941,7.5,,False,,False,7.5
738,2024-01-02,665952,7.5,,False,,False,7.5
791,2024-01-02,665953,7.5,,False,,False,7.5
847,2024-01-02,665954,7.5,,False,,False,7.5
904,2024-01-02,665956,8.5,,False,,False,8.5
976,2024-01-02,665959,7.5,,False,,False,7.5
1036,2024-01-02,665965,8.0,,False,,False,8.0
1134,2024-01-02,665978,7.5,,False,,False,7.5
1187,2024-01-02,665979,8.0,,False,,False,8.0
1285,2024-01-02,665986,6.5,,False,,False,6.5
1339,2024-01-02,665987,7.0,,False,,False,7.0
1395,2024-01-02,665989,4.0,,False,,False,4.0
1605,2024-01-02,989388,7.5,,False,,False,7.5
1660,2024-01-02,999012,7.5,,False,,False,7.5
1713,2024-01-02,1031417,8.0,,False,,False,8.0
1727,2024-01-02,1048036,7.5,1.0,True,,False,7.5
1776,2024-01-02,1201829,8.0,,False,,False,8.0
1832,2024-01-02,1211253,8.0,,False,,False,8.0
1882,2024-01-02,1252106,6.0,,False,,False,6.0
1938,2024-01-02,1305177,6.0,,False,,False,6.0
1988,2024-01-02,1305178,6.0,,False,,False,6.0
2110,2024-01-02,1422333,6.5,2.0,True,,False,6.5
2180,2024-01-02,1529075,9.0,,False,,False,9.0
2273,2024-01-02,1727011,8.0,,False,,False,8.0
2282,2024-01-02,1757666,7.5,,False,,False,7.5
2295,2024-01-02,1770558,7.5,,False,,False,7.5
35,2024-01-03,665917,6.5,1.0,True,,False,6.5
150,2024-01-03,665923,4.5,,False,,False,4.5
197,2024-01-03,665926,4.0,,False,,False,4.0
247,2024-01-03,665928,4.0,,False,,False,4.0
350,2024-01-03,665935,7.5,,False,,False,7.5
412,2024-01-03,665936,7.5,,False,,False,7.5
470,2024-01-03,665938,5.5,,False,,False,5.5
527,2024-01-03,665941,6.0,,False,,False,6.0
739,2024-01-03,665952,5.0,,False,,False,5.0
792,2024-01-03,665953,4.0,,False,,False,4.0
848,2024-01-03,665954,6.0,,False,,False,6.0
905,2024-01-03,665956,8.0,,False,,False,8.0
916,2024-01-03,665958,5.5,,False,,False,5.5
1037,2024-01-03,665965,7.0,,False,,False,7.0
1082,2024-01-03,665971,5.0,,False,,False,5.0
1135,2024-01-03,665978,7.5,,False,,False,7.5
1188,2024-01-03,665979,6.5,,False,,False,6.5
1232,2024-01-03,665983,5.5,,False,,False,5.5
1340,2024-01-03,665987,6.5,,False,,False,6.5
1555,2024-01-03,919208,4.0,,False,,False,4.0
1606,2024-01-03,989388,3.5,,False,,False,3.5
1714,2024-01-03,1031417,8.0,,False,,False,8.0
1728,2024-01-03,1048036,5.0,1.0,True,,False,5.0
1777,2024-01-03,1201829,7.0,,False,,False,7.0
1833,2024-01-03,1211253,4.5,,False,,False,4.5
1883,2024-01-03,1252106,6.5,,False,,False,6.5
1939,2024-01-03,1305177,7.5,,False,,False,7.5
1989,2024-01-03,1305178,5.0,,False,,False,5.0
2181,2024-01-03,1529075,7.5,,False,,False,7.5
2274,2024-01-03,1727011,8.0,,False,,False,8.0
2296,2024-01-03,1770558,4.0,,False,,False,4.0
91,2024-01-04,665922,4.0,,False,,False,4.0
151,2024-01-04,665923,4.5,,False,,False,4.5
302,2024-01-04,665934,4.0,,False,,False,4.0
351,2024-01-04,665935,7.5,,False,,False,7.5
471,2024-01-04,665938,6.5,,False,,False,6.5
528,2024-01-04,665941,4.0,,False,,False,4.0
793,2024-01-04,665953,5.0,,False,,False,5.0
849,2024-01-04,665954,7.0,,False,,False,7.0
917,2024-01-04,665958,4.5,,False,,False,4.5
977,2024-01-04,665959,8.0,,False,,False,8.0
1038,2024-01-04,665965,7.5,,False,,False,7.5
1136,2024-01-04,665978,5.5,,False,,False,5.5
1189,2024-01-04,665979,7.0,,False,,False,7.0
1233,2024-01-04,665983,5.5,,False,,False,5.5
1286,2024-01-04,665986,4.0,,False,,False,4.0
1341,2024-01-04,665987,6.5,,False,,False,6.5
1413,2024-01-04,665997,7.0,,False,,False,7.0
1537,2024-01-04,876837,5.0,,False,,False,5.0
1556,2024-01-04,919208,4.0,,False,,False,4.0
1607,2024-01-04,989388,7.5,,False,,False,7.5
1661,2024-01-04,999012,5.0,,False,,False,5.0
1715,2024-01-04,1031417,7.0,,False,,False,7.0
1729,2024-01-04,1048036,6.0,1.0,True,,False,6.0
1884,2024-01-04,1252106,8.0,,False,,False,8.0
1940,2024-01-04,1305177,4.0,,False,,False,4.0
1990,2024-01-04,1305178,4.5,,False,,False,4.5
2111,2024-01-04,1422333,7.5,2.0,True,,False,7.5
2182,2024-01-04,1529075,8.5,,False,,False,8.5
2283,2024-01-04,1757666,5.0,,False,,False,5.0
2297,2024-01-04,1770558,7.5,,False,,False,7.5
36,2024-01-05,665917,6.5,1.0,True,,False,6.5
92,2024-01-05,665922,4.0,,False,,False,4.0
152,2024-01-05,665923,4.0,,False,,False,4.0
198,2024-01-05,665926,4.5,,False,,False,4.5
248,2024-01-05,665928,7.0,,False,,False,7.0
303,2024-01-05,665934,4.0,,False,,False,4.0
352,2024-01-05,665935,7.5,,False,,False,7.5
413,2024-01-05,665936,6.5,,False,,False,6.5
529,2024-01-05,665941,5.5,,False,,False,5.5
621,2024-01-05,665948,6.0,,False,,False,6.0
740,2024-01-05,665952,5.0,,False,,False,5.0
794,2024-01-05,665953,6.0,,False,,False,6.0
850,2024-01-05,665954,7.5,,False,,False,7.5
906,2024-01-05,665956,7.0,,False,,False,7.0
918,2024-01-05,665958,6.0,,False,,False,6.0
978,2024-01-05,665959,8.0,,False,,False,8.0
1039,2024-01-05,665965,4.0,,False,,False,4.0
1083,2024-01-05,665971,6.0,,False,,False,6.0
1190,2024-01-05,665979,7.0,,False,,False,7.0
1234,2024-01-05,665983,7.0,,False,,False,7.0
1287,2024-01-05,665986,5.0,,False,,False,5.0
1396,2024-01-05,665989,6.0,,False,,False,6.0
1414,2024-01-05,665997,4.0,,False,,False,4.0
1538,2024-01-05,876837,6.0,,False,,False,6.0
1557,2024-01-05,919208,4.5,,False,,False,4.5
1608,2024-01-05,989388,7.5,,False,,False,7.5
1662,2024-01-05,999012,5.0,,False,,False,5.0
1716,2024-01-05,1031417,7.0,,False,,False,7.0
1730,2024-01-05,1048036,6.0,1.0,True,,False,6.0
1778,2024-01-05,1201829,8.0,,False,,False,8.0
1789,2024-01-05,1204965,5.0,1.0,True,,False,5.0
1834,2024-01-05,1211253,4.0,,False,,False,4.0
2112,2024-01-05,1422333,7.5,2.0,True,,False,7.5
2183,2024-01-05,1529075,7.5,,False,,False,7.5
2238,2024-01-05,1661019,5.0,,False,,False,5.0
2266,2024-01-05,1662112,7.5,1.0,True,,False,7.5
2275,2024-01-05,1727011,4.0,,False,,False,4.0
2284,2024-01-05,1757666,4.0,,False,,False,4.0
2298,2024-01-05,1770558,6.0,,False,,False,6.0
2313,2024-01-05,1783676,7.5,,False,,False,7.5
199,2024-01-07,665926,6.5,,False,,False,6.5
249,2024-01-07,665928,7.0,,False,,False,7.0
304,2024-01-07,665934,7.5,,False,,False,7.5
472,2024-01-07,665938,5.0,,False,,False,5.0
622,2024-01-07,665948,4.5,,False,,False,4.5
679,2024-01-07,665950,4.0,,False,,False,4.0
741,2024-01-07,665952,4.5,,False,,False,4.5
907,2024-01-07,665956,6.5,,False,,False,6.5
1084,2024-01-07,665971,5.5,,False,,False,5.5
1288,2024-01-07,665986,4.5,,False,,False,4.5
1342,2024-01-07,665987,5.5,,False,,False,5.5
1397,2024-01-07,665989,7.5,,False,,False,7.5
1415,2024-01-07,665997,7.0,,False,,False,7.0
1539,2024-01-07,876837,4.0,,False,,False,4.0
1558,2024-01-07,919208,4.0,,False,,False,4.0
1609,2024-01-07,989388,6.0,,False,,False,6.0
1663,2024-01-07,999012,4.0,,False,,False,4.0
1731,2024-01-07,1048036,5.5,1.0,True,,False,5.5
1779,2024-01-07,1201829,7.0,,False,,False,7.0
1790,2024-01-07,1204965,8.0,,False,,False,8.0
1835,2024-01-07,1211253,7.0,,False,,False,7.0
1991,2024-01-07,1305178,4.0,,False,,False,4.0
2092,2024-01-07,1403169,4.5,,False,,False,4.5
2113,2024-01-07,1422333,8.0,2.0,True,,False,8.0
2239,2024-01-07,1661019,8.0,,False,,False,8.0
2267,2024-01-07,1662112,8.0,1.0,True,,False,8.0
2276,2024-01-07,1727011,8.0,,False,,False,8.0
2285,2024-01-07,1757666,6.0,,False,,False,6.0
2314,2024-01-07,1783676,8.0,,False,,False,8.0
200,2024-01-08,665926,4.5,,False,,False,4.5
250,2024-01-08,665928,4.0,,False,,False,4.0
305,2024-01-08,665934,4.0,,False,,False,4.0
353,2024-01-08,665935,7.5,,False,,False,7.5
414,2024-01-08,665936,6.0,,False,,False,6.0
473,2024-01-08,665938,5.0,,False,,False,5.0
530,2024-01-08,665941,4.0,,False,,False,4.0
623,2024-01-08,665948,4.0,,False,,False,4.0
680,2024-01-08,665950,5.0,,False,,False,5.0
742,2024-01-08,665952,4.0,,False,,False,4.0
795,2024-01-08,665953,4.0,,False,,False,4.0
851,2024-01-08,665954,4.0,,False,,False,4.0
919,2024-01-08,665958,4.0,,False,,False,4.0
979,2024-01-08,665959,8.0,,False,,False,8.0
1040,2024-01-08,665965,7.5,,False,,False,7.5
1085,2024-01-08,665971,6.0,,False,,False,6.0
1137,2024-01-08,665978,4.5,,False,,False,4.5
1191,2024-01-08,665979,7.5,,False,,False,7.5
1235,2024-01-08,665983,4.0,,False,,False,4.0
1289,2024-01-08,665986,4.0,,False,,False,4.0
1343,2024-01-08,665987,4.0,,False,,False,4.0
1416,2024-01-08,665997,8.0,,False,,False,8.0
1540,2024-01-08,876837,4.0,,False,,False,4.0
1610,2024-01-08,989388,4.0,,False,,False,4.0
1717,2024-01-08,1031417,7.5,,False,,False,7.5
1780,2024-01-08,1201829,7.5,,False,,False,7.5
1836,2024-01-08,1211253,5.5,,False,,False,5.5
1885,2024-01-08,1252106,5.0,,False,,False,5.0
1941,2024-01-08,1305177,6.5,,False,,False,6.5
2093,2024-01-08,1403169,6.5,,False,,False,6.5
2114,2024-01-08,1422333,5.0,2.0,True,,False,5.0
2184,2024-01-08,1529075,8.0,,False,,False,8.0
2277,2024-01-08,1727011,4.0,,False,,False,4.0
2286,2024-01-08,1757666,4.5,,False,,False,4.5
37,2024-01-09,665917,7.5,1.0,True,,False,7.5
153,2024-01-09,665923,4.0,,False,,False,4.0
251,2024-01-09,665928,4.0,,False,,False,4.0
306,2024-01-09,665934,5.0,,False,,False,5.0
354,2024-01-09,665935,7.5,,False,,False,7.5
415,2024-01-09,665936,6.5,,False,,False,6.5
624,2024-01-09,665948,4.0,,False,,False,4.0
681,2024-01-09,665950,5.0,,False,,False,5.0
796,2024-01-09,665953,7.0,,False,,False,7.0
908,2024-01-09,665956,4.0,,False,,False,4.0
920,2024-01-09,665958,4.0,,False,,False,4.0
980,2024-01-09,665959,8.0,,False,,False,8.0
1041,2024-01-09,665965,7.5,,False,,False,7.5
1138,2024-01-09,665978,4.0,,False,,False,4.0
1192,2024-01-09,665979,7.5,,False,,False,7.5
1236,2024-01-09,665983,4.0,,False,,False,4.0
1290,2024-01-09,665986,6.0,,False,,False,6.0
1398,2024-01-09,665989,4.0,,False,,False,4.0
1541,2024-01-09,876837,6.5,,False,,False,6.5
1559,2024-01-09,919208,5.5,,False,,False,5.5
1718,2024-01-09,1031417,4.5,,False,,False,4.5
1732,2024-01-09,1048036,5.5,1.0,True,,False,5.5
1781,2024-01-09,1201829,6.5,,False,,False,6.5
1886,2024-01-09,1252106,7.0,,False,,False,7.0
1992,2024-01-09,1305178,5.0,2.0,True,,False,5.0
2094,2024-01-09,1403169,4.0,,False,,False,4.0
2115,2024-01-09,1422333,7.5,2.0,True,,False,7.5
2185,2024-01-09,1529075,7.0,,False,,False,7.0
2287,2024-01-09,1757666,4.0,,False,,False,4.0
2299,2024-01-09,1770558,4.5,,False,,False,4.5
93,2024-01-10,665922,6.5,,False,,False,6.5
154,2024-01-10,665923,4.5,,False,,False,4.5
201,2024-01-10,665926,4.5,,False,,False,4.5
252,2024-01-10,665928,5.5,,False,,False,5.5
355,2024-01-10,665935,7.5,,False,,False,7.5
416,2024-01-10,665936,6.5,,False,,False,6.5
474,2024-01-10,665938,4.0,,False,,False,4.0
625,2024-01-10,665948,4.0,,False,,False,4.0
682,2024-01-10,665950,4.0,,False,,False,4.0
797,2024-01-10,665953,6.5,,False,,False,6.5
852,2024-01-10,665954,6.0,,False,,False,6.0
921,2024-01-10,665958,4.0,,False,,False,4.0
1042,2024-01-10,665965,7.5,,False,,False,7.5
1086,2024-01-10,665971,5.0,,False,,False,5.0
1193,2024-01-10,665979,6.5,,False,,False,6.5
1344,2024-01-10,665987,6.5,,False,,False,6.5
1399,2024-01-10,665989,4.0,,False,,False,4.0
1417,2024-01-10,665997,5.5,,False,,False,5.5
1560,2024-01-10,919208,4.0,,False,,False,4.0
1611,2024-01-10,989388,4.0,,False,,False,4.0
1664,2024-01-10,999012,4.0,,False,,False,4.0
1733,2024-01-10,1048036,6.0,1.0,True,,False,6.0
1782,2024-01-10,1201829,7.0,,False,,False,7.0
1887,2024-01-10,1252106,7.0,,False,,False,7.0
1942,2024-01-10,1305177,5.0,,False,,False,5.0
1993,2024-01-10,1305178,4.0,2.0,True,,False,4.0
2116,2024-01-10,1422333,6.0,2.0,True,,False,6.0
2186,2024-01-10,1529075,8.0,,False,,False,8.0
2278,2024-01-10,1727011,4.0,,False,,False,4.0
2288,2024-01-10,1757666,4.0,,False,,False,4.0
38,2024-01-11,665917,7.5,1.0,True,,False,7.5
94,2024-01-11,665922,6.0,,False,,False,6.0
155,2024-01-11,665923,5.0,,False,,False,5.0
202,2024-01-11,665926,4.5,,False,,False,4.5
253,2024-01-11,665928,4.0,,False,,False,4.0
307,2024-01-11,665934,5.0,,False,,False,5.0
475,2024-01-11,665938,5.0,,False,,False,5.0
531,2024-01-11,665941,4.5,,False,,False,4.5
743,2024-01-11,665952,4.0,,False,,False,4.0
853,2024-01-11,665954,7.0,,False,,False,7.0
909,2024-01-11,665956,6.5,,False,,False,6.5
922,2024-01-11,665958,5.5,,False,,False,5.5
981,2024-01-11,665959,7.5,,False,,False,7.5
1139,2024-01-11,665978,4.5,,False,,False,4.5
1194,2024-01-11,665979,6.5,,False,,False,6.5
1237,2024-01-11,665983,4.5,,False,,False,4.5
1291,2024-01-11,665986,6.5,,False,,False,6.5
1400,2024-01-11,665989,4.5,,False,,False,4.5
1418,2024-01-11,665997,7.5,,False,,False,7.5
1542,2024-01-11,876837,7.5,,False,,False,7.5
1665,2024-01-11,999012,6.0,,False,,False,6.0
1719,2024-01-11,1031417,6.0,,False,,False,6.0
1837,2024-01-11,1211253,4.0,,False,,False,4.0
1888,2024-01-11,1252106,6.5,,False,,False,6.5
1943,2024-01-11,1305177,4.5,,False,,False,4.5
2095,2024-01-11,1403169,4.0,,False,,False,4.0
2187,2024-01-11,1529075,8.0,,False,,False,8.0
2279,2024-01-11,1727011,4.5,,False,,False,4.5
2300,2024-01-11,1770558,6.5,,False,,False,6.5
39,2024-01-12,665917,7.5,1.0,True,,False,7.5
95,2024-01-12,665922,4.0,,False,,False,4.0
156,2024-01-12,665923,5.5,,False,,False,5.5
254,2024-01-12,665928,7.5,,False,,False,7.5
308,2024-01-12,665934,4.0,,False,,False,4.0
356,2024-01-12,665935,8.0,,False,,False,8.0
417,2024-01-12,665936,6.0,,False,,False,6.0
476,2024-01-12,665938,4.0,,False,,False,4.0
532,2024-01-12,665941,4.5,,False,,False,4.5
626,2024-01-12,665948,4.0,,False,,False,4.0
683,2024-01-12,665950,5.0,,False,,False,5.0
744,2024-01-12,665952,5.0,,False,,False,5.0
854,2024-01-12,665954,6.0,,False,,False,6.0
910,2024-01-12,665956,7.5,,False,,False,7.5
982,2024-01-12,665959,7.5,,False,,False,7.5
1043,2024-01-12,665965,7.0,,False,,False,7.0
1087,2024-01-12,665971,5.0,,False,,False,5.0
1140,2024-01-12,665978,4.0,,False,,False,4.0
1238,2024-01-12,665983,4.0,,False,,False,4.0
1345,2024-01-12,665987,6.5,,False,,False,6.5
1401,2024-01-12,665989,4.0,,False,,False,4.0
1561,2024-01-12,919208,4.0,,False,,False,4.0
1666,2024-01-12,999012,4.5,,False,,False,4.5
1720,2024-01-12,1031417,7.0,,False,,False,7.0
1783,2024-01-12,1201829,8.0,,False,,False,8.0
1838,2024-01-12,1211253,8.0,,False,,False,8.0
1944,2024-01-12,1305177,4.5,,False,,False,4.5
1994,2024-01-12,1305178,5.0,2.0,True,,False,5.0
2096,2024-01-12,1403169,6.0,,False,,False,6.0
2240,2024-01-12,1661019,6.0,,False,,False,6.0
2280,2024-01-12,1727011,4.0,,False,,False,4.0
2289,2024-01-12,1757666,7.5,,False,,False,7.5
2301,2024-01-12,1770558,6.0,,False,,False,6.0
2315,2024-01-12,1783676,5.0,,False,,False,5.0
40,2024-01-13,665917,8.0,1.0,True,,False,8.0
96,2024-01-13,665922,7.5,,False,,False,7.5
157,2024-01-13,665923,4.0,,False,,False,4.0
203,2024-01-13,665926,4.5,,False,,False,4.5
309,2024-01-13,665934,4.0,,False,,False,4.0
357,2024-01-13,665935,8.0,,False,,False,8.0
477,2024-01-13,665938,8.0,,False,,False,8.0
533,2024-01-13,665941,6.5,,False,,False,6.5
627,2024-01-13,665948,8.0,,False,,False,8.0
684,2024-01-13,665950,4.0,,False,,False,4.0
745,2024-01-13,665952,8.0,,False,,False,8.0
798,2024-01-13,665953,6.5,,False,,False,6.5
911,2024-01-13,665956,7.5,,False,,False,7.5
923,2024-01-13,665958,5.0,,False,,False,5.0
983,2024-01-13,665959,7.5,,False,,False,7.5
1044,2024-01-13,665965,7.0,,False,,False,7.0
1088,2024-01-13,665971,5.5,,False,,False,5.5
1141,2024-01-13,665978,4.5,,False,,False,4.5
1195,2024-01-13,665979,6.0,,False,,False,6.0
1239,2024-01-13,665983,6.5,,False,,False,6.5
1346,2024-01-13,665987,7.5,,False,,False,7.5
1402,2024-01-13,665989,5.0,,False,,False,5.0
1419,2024-01-13,665997,5.5,,False,Enfermedad común,True,0.0
1543,2024-01-13,876837,8.0,,False,,False,8.0
1562,2024-01-13,919208,4.0,,False,,False,4.0
1667,2024-01-13,999012,8.0,,False,,False,8.0
1721,2024-01-13,1031417,6.5,,False,,False,6.5
1784,2024-01-13,1201829,4.0,,False,,False,4.0
1839,2024-01-13,1211253,5.5,,False,,False,5.5
1889,2024-01-13,1252106,7.5,,False,,False,7.5
1945,2024-01-13,1305177,8.0,,False,,False,8.0
2097,2024-01-13,1403169,4.5,,False,,False,4.5
2188,2024-01-13,1529075,7.0,,False,,False,7.0
2241,2024-01-13,1661019,8.0,,False,,False,8.0
2268,2024-01-13,1662112,8.0,1.0,True,,False,8.0
2281,2024-01-13,1727011,4.0,,False,,False,4.0
2290,2024-01-13,1757666,4.5,,False,,False,4.5
2302,2024-01-13,1770558,8.0,,False,,False,8.0
2316,2024-01-13,1783676,8.0,,False,,False,8.0
97,2024-01-15,665922,4.0,,False,,False,4.0
204,2024-01-15,665926,4.5,,False,,False,4.5
255,2024-01-15,665928,4.0,,False,,False,4.0
310,2024-01-15,665934,4.0,,False,,False,4.0
358,2024-01-15,665935,9.0,,False,,False,9.0
418,2024-01-15,665936,4.0,,False,,False,4.0
478,2024-01-15,665938,4.0,,False,,False,4.0
534,2024-01-15,665941,5.0,,False,,False,5.0
628,2024-01-15,665948,4.0,,False,,False,4.0
685,2024-01-15,665950,4.0,,False,,False,4.0
746,2024-01-15,665952,4.5,,False,,False,4.5
855,2024-01-15,665954,6.0,,False,,False,6.0
912,2024-01-15,665956,7.0,,False,,False,7.0
984,2024-01-15,665959,7.5,,False,,False,7.5
1045,2024-01-15,665965,7.5,,False,,False,7.5
1089,2024-01-15,665971,6.0,,False,,False,6.0
1196,2024-01-15,665979,7.5,,False,,False,7.5
1240,2024-01-15,665983,4.0,,False,,False,4.0
1292,2024-01-15,665986,5.0,,False,,False,5.0
1347,2024-01-15,665987,5.5,,False,,False,5.5
1403,2024-01-15,665989,4.0,,False,,False,4.0
1420,2024-01-15,665997,7.0,,False,Enfermedad común,True,0.0
1612,2024-01-15,989388,5.0,,False,,False,5.0
1668,2024-01-15,999012,4.0,,False,,False,4.0
1722,2024-01-15,1031417,7.0,,False,,False,7.0
1890,2024-01-15,1252106,3.5,,False,,False,3.5
1995,2024-01-15,1305178,5.0,,False,,False,5.0
2098,2024-01-15,1403169,4.0,,False,,False,4.0
2291,2024-01-15,1757666,8.0,,False,,False,8.0
41,2024-01-16,665917,6.5,1.0,True,,False,6.5
98,2024-01-16,665922,6.5,,False,,False,6.5
158,2024-01-16,665923,4.0,,False,,False,4.0
205,2024-01-16,665926,4.5,,False,,False,4.5
311,2024-01-16,665934,4.0,,False,,False,4.0
359,2024-01-16,665935,8.0,,False,,False,8.0
419,2024-01-16,665936,6.5,,False,,False,6.5
629,2024-01-16,665948,6.5,,False,,False,6.5
686,2024-01-16,665950,4.0,,False,,False,4.0
799,2024-01-16,665953,4.0,,False,,False,4.0
913,2024-01-16,665956,7.0,,False,,False,7.0
985,2024-01-16,665959,7.5,,False,,False,7.5
1142,2024-01-16,665978,4.5,,False,,False,4.5
1197,2024-01-16,665979,6.5,,False,,False,6.5
1241,2024-01-16,665983,4.0,,False,,False,4.0
1348,2024-01-16,665987,6.5,,False,,False,6.5
1421,2024-01-16,665997,7.5,,False,Enfermedad común,True,0.0
1544,2024-01-16,876837,4.0,,False,,False,4.0
